Date,Open,High,Low,Close
12-Jun-14,633.43,638.11,573.27,586.95
11-Jun-14,653.19,657.04,632.55,633.02
10-Jun-14,650.04,659.62,646.56,653.15
9-Jun-14,655.64,657.7,644.39,649.16
8-Jun-14,654.99,658.88,653.47,656.14
7-Jun-14,653.52,656.94,644.91,654.97
6-Jun-14,659.28,661.37,652.3,653.7
5-Jun-14,641.07,663.53,640.09,659.26
4-Jun-14,666.77,668.56,624.09,641.61
3-Jun-14,660.55,674.11,650.78,667.61
2-Jun-14,629.64,665.5,618.75,660.62
1-Jun-14,623.69,671.51,619.91,630.23
31-May-14,615.69,624.72,604.47,623.68
30-May-14,568.18,618.46,568.16,615.33
29-May-14,576.33,577.1,561.6,568.18
28-May-14,571.91,578.62,564.09,577.06
27-May-14,582.59,589.52,554.43,571.24
26-May-14,571.39,588.39,565.33,583.42
25-May-14,525.23,576.48,525.23,571.59
24-May-14,521.05,525.17,516.28,525.14
23-May-14,525.72,541.96,520.08,520.22
22-May-14,492.05,525.36,490.19,524.58
21-May-14,485.8,494.37,483.49,491.77
20-May-14,446.31,491.44,446.01,485.72
19-May-14,446.08,447.56,443.1,446.18
18-May-14,448.7,449.77,444.78,446.26
17-May-14,448.12,451.98,447.3,448.9
16-May-14,447.39,450.66,444.96,448.06
15-May-14,444.14,449.8,443.63,447.25
14-May-14,440.59,446.66,440.5,443.97
13-May-14,441.53,441.98,436.97,440.67
12-May-14,438.3,442.26,434.23,441.46
11-May-14,453.92,455.34,433.4,438.89
10-May-14,450.46,455.77,448.47,454.43
9-May-14,440.18,452.69,440.14,449.46
8-May-14,438.68,448.4,438.14,440.17
7-May-14,429.34,446.13,428.45,438.82
6-May-14,433.36,448.04,423.25,428.96
5-May-14,434.78,440.97,427.62,433.48
4-May-14,438.52,439.77,430.05,436.4
3-May-14,449.4,449.4,430.68,437.76
2-May-14,457.36,457.93,443.4,449.38
1-May-14,447.63,460.61,447.63,457.76
30-Apr-14,446.89,451.1,436.7,447.64
29-Apr-14,439.98,451.64,435.18,447.21
28-Apr-14,430.72,447.53,422.94,440.29
27-Apr-14,457.24,459.33,436.39,436.39
26-Apr-14,461.7,464.54,449.1,458.6
25-Apr-14,500.09,500.3,442.95,461.45
24-Apr-14,490.82,500.46,482.95,500.46
23-Apr-14,488.36,493.25,485.82,491.3
22-Apr-14,495.45,503.22,487.58,487.92
21-Apr-14,497.74,510.57,493.2,495.77
20-Apr-14,501.75,510.87,490.84,498.17
19-Apr-14,479.58,503.56,470.56,501.56
18-Apr-14,495.8,498.6,472.74,479.64
17-Apr-14,529.07,533.52,484.87,495.96
16-Apr-14,522.18,542.38,502.78,527.39
15-Apr-14,458.37,519,453.54,515.59
14-Apr-14,414.83,469.75,407.37,458.79
13-Apr-14,421.46,427.4,395.25,414.06
12-Apr-14,420.89,439.61,415.79,421.12
11-Apr-14,363.71,429.77,351.27,420.95
10-Apr-14,442.26,443.37,358.73,365.18
9-Apr-14,453.18,455.73,441.93,442.73
8-Apr-14,447.61,457.42,446.11,453.09
7-Apr-14,461.47,462.56,445.12,449.42
6-Apr-14,463.4,466.32,452.97,460.5
5-Apr-14,446.68,463.57,444.2,461.91
4-Apr-14,445.66,454.65,429.09,447.53
3-Apr-14,436.44,449.56,414.89,444.72
2-Apr-14,479.14,495.05,431.27,437.14
1-Apr-14,457,495.34,457,478.38
31-Mar-14,462.3,483.02,443.37,457
30-Mar-14,492.37,492.37,444.18,460.27
29-Mar-14,501.71,504.86,489.73,491.17
28-Mar-14,477.14,526.02,473.23,495.67
27-Mar-14,580.26,580.56,471.24,471.24
26-Mar-14,583.48,590.03,570.96,580.83
25-Mar-14,585.03,585.44,572.61,583.92
24-Mar-14,562.51,586.56,551.77,583.41
23-Mar-14,565.76,570.24,560.88,561.27
22-Mar-14,571.18,572.55,554.39,565.04
21-Mar-14,588.29,604.59,561.81,571.49
20-Mar-14,609.75,609.75,587.49,588.77
19-Mar-14,613.9,622,609.1,609.89
18-Mar-14,621.84,622.39,603.8,614.83
17-Mar-14,630.92,632.68,616.86,622.37
16-Mar-14,636.5,637.52,628.11,631.11
15-Mar-14,629.37,639.14,627.3,636.12
14-Mar-14,638.14,639.53,627.21,628.8
13-Mar-14,633.62,644.2,630.85,638.14
12-Mar-14,631.91,648.03,629.51,632.1
11-Mar-14,627.95,638.42,618.84,634.11
10-Mar-14,636.33,644.76,615.02,627.79
9-Mar-14,616.31,643.95,612.35,636.96
8-Mar-14,629.66,635.14,604.46,617.45
7-Mar-14,664.31,665.34,616.35,629.15
6-Mar-14,664.52,669.77,649.79,663.86
5-Mar-14,666.24,674.28,646.28,665.51
4-Mar-14,668.24,696.22,655.68,666.78
3-Mar-14,562.56,702.91,560.52,667.76
2-Mar-14,567.23,570.48,553.27,559.79
1-Mar-14,549.92,573.38,539.29,565.61
28-Feb-14,579.7,584.14,545.17,549.26
27-Feb-14,581.65,594.05,566.62,578.77
26-Feb-14,537.04,603.8,532.58,582.69
25-Feb-14,540.24,541.38,420.41,538.71
24-Feb-14,606.04,607.61,538.7,546.32
23-Feb-14,606.47,639.91,599.7,605.82
22-Feb-14,574.24,614.48,558.58,605.42
21-Feb-14,556.88,582.96,530.47,574.16
20-Feb-14,623.09,627.73,556.14,556.14
19-Feb-14,625.97,631.77,618.7,623.03
18-Feb-14,627.16,645.76,612.54,626.6
17-Feb-14,614.23,656.95,607.31,626.27
16-Feb-14,651.3,665.1,584.17,616.63
15-Feb-14,660.9,661.84,632.84,650.92
14-Feb-14,601.17,691.72,541.04,661.99
13-Feb-14,651.08,657.99,601.91,605.24
12-Feb-14,672.38,672.9,643.04,651.72
11-Feb-14,683.5,712.46,636.66,672.17
10-Feb-14,681.32,703.71,550.5,681.03
9-Feb-14,671.46,712.27,655.25,682.9
8-Feb-14,699.57,721.82,661.87,673.92
7-Feb-14,783.2,783.2,654.35,712.4
6-Feb-14,815.59,819.81,770.59,781.55
5-Feb-14,829.96,837.32,811.91,811.91
4-Feb-14,823.77,840.17,820.94,827.96
3-Feb-14,824.08,826.48,807.22,823.83
2-Feb-14,832.9,844.72,820.67,825.37
1-Feb-14,828.61,853.52,827.11,832.58
31-Jan-14,818.43,831.87,812.6,829.92
30-Jan-14,826.02,830.5,799.06,819.03
29-Jan-14,809.96,836.87,809.85,826
28-Jan-14,774.02,832.5,766.98,812.51
27-Jan-14,884.6,893,757.11,771.39
26-Jan-14,853.68,897.02,844.86,885.28
25-Jan-14,796.24,861.45,792.96,853.61
24-Jan-14,822.43,822.43,783.58,797.07
23-Jan-14,845.46,851.57,819.32,822.04
22-Jan-14,867.21,870.15,837.36,845.59
21-Jan-14,869.65,881.2,855.93,863.91
20-Jan-14,871.39,886.39,853.87,870.2
19-Jan-14,839.66,870.96,825.53,870.96
18-Jan-14,816.07,841.49,816.07,840
17-Jan-14,834.49,842.91,797.63,814.64
16-Jan-14,860.29,866.16,835.63,835.63
15-Jan-14,833.12,872.81,830.86,860.9
14-Jan-14,843.17,855.69,825.66,833.27
13-Jan-14,860.19,861.29,806.05,841.2
12-Jan-14,919.6,928.52,851.17,863.22
11-Jan-14,867.32,921.48,861.72,913.95
10-Jan-14,846.69,871.19,822.6,868.48
9-Jan-14,841.47,864.36,804.14,846.86
8-Jan-14,795.99,870.68,776.18,842.72
7-Jan-14,946.49,965.74,802,802
6-Jan-14,936.05,1017.12,905.71,953.29
5-Jan-14,858.55,952.4,854.52,933.53
4-Jan-14,823.27,859.51,801.67,859.51
3-Jan-14,802.85,834.15,789.12,818.72
2-Jan-14,773.44,820.31,767.21,802.39
1-Jan-14,754.97,775.35,754.97,771.4
31-Dec-13,760.32,760.58,738.17,754.01
30-Dec-13,741.35,766.6,740.24,756.13
29-Dec-13,728.05,748.61,714.44,745.05
28-Dec-13,737.98,747.06,705.35,727.83
27-Dec-13,763.28,777.51,713.6,735.07
26-Dec-13,683.94,777.75,683.94,761.98
25-Dec-13,666.31,682.7,649.48,682.21
24-Dec-13,672.36,684.39,645.71,665.58
23-Dec-13,613.06,680.91,611.04,673.41
22-Dec-13,601.78,666.74,585.64,617.18
21-Dec-13,619.9,654.27,579.17,605.66
20-Dec-13,694.22,729.16,595.33,625.32
19-Dec-13,519.06,707.23,502.89,691.96
18-Dec-13,678.2,679.32,420.51,522.7
17-Dec-13,706.37,754.83,630.88,682.12
16-Dec-13,880.33,882.25,668.25,705.97
15-Dec-13,875.29,886.16,825,876.12
14-Dec-13,899.85,904.65,858.36,872.6
13-Dec-13,874.98,941.79,860.05,892.58
12-Dec-13,882.78,901.94,844.95,873.26
11-Dec-13,989.07,1001.58,834.23,878.48
10-Dec-13,892.32,997.23,892.32,988.51
9-Dec-13,793.8,921.93,780.9,893.19
8-Dec-13,697.31,802.51,670.88,795.87
7-Dec-13,835.32,854.64,640.22,698.23
6-Dec-13,1042.38,1042.38,829.45,829.45
5-Dec-13,1152.73,1154.36,897.11,1045.11
4-Dec-13,1077.58,1156.12,1070.16,1151.17
3-Dec-13,1046.4,1096,1011.21,1078.28
2-Dec-13,951.42,1055.42,938.41,1043.33
1-Dec-13,1128.92,1133.08,801.82,955.85
30-Nov-13,1129.37,1156.14,1106.61,1129.43
29-Nov-13,1042.01,1146.97,1000.64,1131.97
28-Nov-13,1003.38,1077.56,962.17,1031.95
27-Nov-13,923.85,1001.96,891.68,1001.96
26-Nov-13,805.73,928.54,800.8,928.1
25-Nov-13,773.02,810.68,754.43,799.11
24-Nov-13,795.63,807.36,722.87,774.25
23-Nov-13,771.7,844.97,771.7,797.82
22-Nov-13,724.07,780.85,668.13,771.44
21-Nov-13,594.32,733.4,577.29,722.43
20-Nov-13,577.98,599.65,448.45,590.83
19-Nov-13,712.76,806.11,456.39,584.61
18-Nov-13,496.58,703.78,494.94,703.56
17-Nov-13,440.96,500.58,440.24,492.11
16-Nov-13,417.28,450.26,415.57,440.22
15-Nov-13,419.41,437.89,396.11,417.95
14-Nov-13,406.41,425.9,395.19,420.2
13-Nov-13,360.97,414.05,359.8,407.37
12-Nov-13,343.06,362.81,342.8,360.33
11-Nov-13,325.41,351.27,311.78,342.44
10-Nov-13,348.82,350.7,277.24,326.62
9-Nov-13,338.58,370.82,319.71,339.11
8-Nov-13,297.85,338.66,296.93,338.11
7-Nov-13,261.68,304.17,261.55,296.41
6-Nov-13,244.78,263,244.78,262.5
5-Nov-13,229.21,250.66,226.22,245.24
4-Nov-13,214.66,231.01,213.94,229.1
3-Nov-13,205.99,215.05,203.99,215.05
2-Nov-13,205.81,207.76,201.65,206.22
1-Nov-13,203.9,206.65,202.13,206.18
31-Oct-13,199.83,205.18,198.85,204
30-Oct-13,204.39,209.16,199.97,199.97
29-Oct-13,198.55,204.79,198.55,204.39
28-Oct-13,196.21,198.62,192.06,198.55
27-Oct-13,176.6,196.44,176.6,196.44
26-Oct-13,187.45,188.41,175.75,177.32
25-Oct-13,197.69,198.87,168.5,186.69
24-Oct-13,214.3,217.42,168.52,198.23
23-Oct-13,193.36,213.62,192.38,213.62
22-Oct-13,182.65,196.27,182.65,193.76
21-Oct-13,174.8,184.82,174.8,182.21
20-Oct-13,171.66,174.91,168.95,174.61
19-Oct-13,155.91,177.48,155.7,172.42
18-Oct-13,146.37,155.96,145.57,155.96
17-Oct-13,142.41,147.42,142.41,146.25
16-Oct-13,145.65,152.23,142.43,142.55
15-Oct-13,140.77,145.39,139.13,145.24
14-Oct-13,139.27,144.12,138.9,140.52
13-Oct-13,135.19,138.66,134.55,138.13
12-Oct-13,130.9,135.66,130.56,135.19
11-Oct-13,130.75,131.81,129.64,130.9
10-Oct-13,130.67,131.5,129.26,130.59
9-Oct-13,125.85,131.75,125.58,130.69
8-Oct-13,126.74,127.47,124.71,126
7-Oct-13,129.43,130.27,126.36,126.94
6-Oct-13,128.36,129.66,126.15,129
5-Oct-13,128.63,130.44,128.03,128.55
4-Oct-13,123.41,130.09,123.41,129.01
3-Oct-13,114.45,123.63,111.82,123.63
2-Oct-13,132.05,133.59,102.25,114.13
1-Oct-13,132.68,134.63,131.55,132.18
30-Sep-13,137.15,138.35,130.27,133
29-Sep-13,134.9,140.61,134.71,137.34
28-Sep-13,133.77,135.63,132.56,134.78
27-Sep-13,128.94,134.74,128.49,133.78
26-Sep-13,128.21,134.93,127.32,128.38
25-Sep-13,127.38,129.69,127.33,128.22
24-Sep-13,126.05,127.46,125.39,127.25
23-Sep-13,128.98,132.72,125.66,125.95
22-Sep-13,127.87,133.94,126.59,129.12
21-Sep-13,126.95,128.61,126.24,127.43
20-Sep-13,129.7,135.62,126.68,127.04
19-Sep-13,131.37,131.77,128.45,129.65
18-Sep-13,131.71,133.2,130.54,131.47
17-Sep-13,131.59,132.76,124.89,131.66
16-Sep-13,130.86,132.72,129.77,131.72
15-Sep-13,129.4,131.44,128.26,130.37
14-Sep-13,135.01,135.85,128.87,129.22
13-Sep-13,132.83,137.58,132.27,134.98
12-Sep-13,135.55,136.08,131.81,133.13
11-Sep-13,125.89,137.83,123.27,135.25
10-Sep-13,127.27,129.74,125.9,125.91
9-Sep-13,121.86,129.06,119.75,127.11
8-Sep-13,124.13,124.72,120.49,121.66
7-Sep-13,118.89,125.94,118.46,124.15
6-Sep-13,126.49,127.34,119.15,119.15
5-Sep-13,126.76,131.44,121.83,126.43
4-Sep-13,136.53,144.5,123.61,126.74
3-Sep-13,135.61,138.34,133,136.77
2-Sep-13,138.63,146.5,134.89,135.85
1-Sep-13,135.14,145.81,134.81,138.34
31-Aug-13,133.09,140.89,132.72,135.35
30-Aug-13,122.35,135.75,120.99,133.49
29-Aug-13,122.62,123.7,122.21,122.39
28-Aug-13,126.48,127.32,122.62,122.62
27-Aug-13,120.07,127.24,120.07,126.5
26-Aug-13,122.11,122.75,119.93,120.06
25-Aug-13,119.6,122.99,119.17,122.11
24-Aug-13,118.51,121.39,118.02,120.05
23-Aug-13,122,122,118.44,118.5
22-Aug-13,123.3,123.5,120.6,121.15
21-Aug-13,121.21,124.91,119.68,123.3
20-Aug-13,119,123.01,117.51,121.2
19-Aug-13,113.38,123.06,111.77,119
18-Aug-13,112.75,114.69,112,113.5
17-Aug-13,108.99,113.75,108.22,113.5
16-Aug-13,110,112.3,108.52,108.99
15-Aug-13,112.56,113.25,109,109.99
14-Aug-13,109.56,115,108,112.56
13-Aug-13,106.99,109.35,104.65,109
12-Aug-13,105,108,103.5,106.64
11-Aug-13,103,105.19,102.75,105
10-Aug-13,102.8,103.9,102.41,103
9-Aug-13,103.07,105.75,101.94,102.8
8-Aug-13,106.75,106.75,101.26,103
7-Aug-13,106.75,106.75,106.75,106.75
6-Aug-13,106.72,107.38,105.56,106.75
5-Aug-13,105.12,107.77,105,106.22
4-Aug-13,104.95,105.95,103.52,105.14
3-Aug-13,104.5,105.78,102,104
2-Aug-13,104.86,108,101.21,104.5
1-Aug-13,106.21,108,103.01,104
31-Jul-13,107.95,111.34,103.88,106.09
30-Jul-13,101.49,107.99,100.47,107.99
29-Jul-13,98.6,102.5,98.45,101.2
28-Jul-13,94.4,100.58,94,99.76
27-Jul-13,96.02,97,93,94.12
26-Jul-13,96.95,97.47,96,96.02
25-Jul-13,94.5,97.33,93.87,96.9
24-Jul-13,95.56,95.99,93,94.51
23-Jul-13,91.6,96.82,91.6,95.56
22-Jul-13,92,92,90.08,91.61
21-Jul-13,89.82,91.95,88,90.76
20-Jul-13,92,93.1,89.27,89.39
19-Jul-13,90.07,95.2,87.8,92.17
18-Jul-13,98.5,98.8,86.2,90.58
17-Jul-13,96.71,99.97,96.18,98.5
16-Jul-13,98.89,99.86,96.14,97.45
15-Jul-13,93.61,101.9,93.11,98.4
14-Jul-13,98.7,98.7,92.86,94.69
13-Jul-13,93.99,98.25,88.06,98.13
12-Jul-13,88.98,104,88.17,93.59
11-Jul-13,88,90.28,85.08,88.98
10-Jul-13,76.72,87,76.2,86.76
9-Jul-13,76,78.3,72.52,76.69
8-Jul-13,76.5,80,72.6,76.52
7-Jul-13,68.75,74.56,66.62,74.56
6-Jul-13,68.5,75,66.82,70.28
5-Jul-13,79.99,80,65.53,68.43
4-Jul-13,78.89,83.11,72,80.53
3-Jul-13,90.41,90.98,76.98,77.53
2-Jul-13,88.05,92.3,87.51,90.13
1-Jul-13,97.51,97.66,86.3,88.05
30-Jun-13,95,98.12,94.22,96.61
29-Jun-13,94.66,99.99,93,94.99
28-Jun-13,101.74,101.74,92.33,94.65
27-Jun-13,104,104,101.1,101.44
26-Jun-13,103.33,105.49,102.79,104
25-Jun-13,102.09,106.47,101.01,103.95
24-Jun-13,107.9,108.33,100.98,102.74
23-Jun-13,108.2,108.8,106.23,107.6
22-Jun-13,109.5,109.96,107.51,108.3
21-Jun-13,111.29,114.99,107.69,109.5
20-Jun-13,108.25,114.3,107.5,110.15
19-Jun-13,107.05,110.22,105.75,108.25
18-Jun-13,101.95,111.11,101.03,107.4
17-Jun-13,99.9,102.21,99,101.7
16-Jun-13,99.8,101.6,98.95,99.51
15-Jun-13,100,103.7,98,99.99
14-Jun-13,103.95,104.7,98,99.98
13-Jun-13,108.78,110.3,100.53,104
12-Jun-13,109,111.79,106.73,108.15
11-Jun-13,106.35,109.6,104,108.9
10-Jun-13,100.44,110.1,95,106.35
9-Jun-13,107.89,108.99,88.5,100
8-Jun-13,111,111.42,107.3,108.3
7-Jun-13,118.97,119,106.42,111.5
6-Jun-13,121.9,123.1,117.25,118
5-Jun-13,121.4,123.47,119.9,121.65
4-Jun-13,120.74,123.84,119.1,121.42
3-Jun-13,122.5,122.5,116,122.22
2-Jun-13,129.3,129.4,115.05,122.29
1-Jun-13,128.81,129.78,127.2,129.3
31-May-13,128.8,129.9,126.4,129
30-May-13,132.25,132.25,127,128.8
29-May-13,129,132.59,127.66,132.3
28-May-13,129.77,130.58,125.6,129
27-May-13,133.5,135.47,124.7,129.75
26-May-13,131.99,136,130.62,133.48
25-May-13,133.1,133.22,128.9,131.98
24-May-13,126.3,133.85,125.72,133.2
23-May-13,123.8,126.93,123.1,126.7
22-May-13,122.89,124,122,123.89
21-May-13,122.02,123,121.21,122.88
20-May-13,122.5,123.62,120.12,122
19-May-13,123.21,124.5,119.57,121.99
18-May-13,123.5,125.25,122.3,123.5
17-May-13,118.21,125.3,116.57,123.02
16-May-13,114.22,118.76,112.2,118.76
15-May-13,111.4,115.81,103.5,114.22
14-May-13,117.98,119.8,110.25,111.5
13-May-13,114.82,118.7,114.5,117.98
12-May-13,115.64,117.45,113.44,115
11-May-13,117.7,118.68,113.01,115.24
10-May-13,112.8,122,111.55,117.2
9-May-13,113.2,113.46,109.26,112.67
8-May-13,109.6,115.78,109.6,113.57
7-May-13,112.25,113.44,97.7,111.5
6-May-13,115.98,124.66,106.64,112.3
5-May-13,112.9,118.8,107.14,115.91
4-May-13,98.1,115,92.5,112.5
3-May-13,106.25,108.13,79.1,97.75
2-May-13,116.38,125.6,92.28,105.21
1-May-13,139,139.89,107.72,116.99
30-Apr-13,144,146.93,134.05,139
29-Apr-13,134.44,147.49,134,144.54
28-Apr-13,135.3,135.98,132.1,134.21
